"C88007001","SHEFFIELD HALLAM UNIVERSITY MEDICAL CENTRE","Y63","Q72","POND STREET","","","SHEFFIELD","SOUTH YORKSHIRE","S1 2BD","20040401","","","","C88007","20040401","","01142255555","","","","0","","D","","",""
"C88008001","THE FLOWERS HEALTH CENTRE","Y63","Q72","87 WINCOBANK AVENUE","","","SHEFFIELD","","S5 6AZ","20190401","","","","C88008","20190401","","","","","","0","","D","","",""
"C88010001","HIGH GREEN HEALTH CENTRE","Y63","Q72","HIGHGREEN HEALTH CENTRE","THOMPSON HILL","HIGH GREEN","SHEFFIELD","SOUTH YORKSHIRE","S35 4NF","20040401","","","","C88010","20040401","","01142867000","","","","0","","D","","",""
"C88015001","MEADOWGREEN HEALTH CENTRE (LOWEDGES)","Y63","Q72","127A LOWEDGES ROAD","","","SHEFFIELD","SOUTH YORKSHIRE","S8 7LE","20110401","","","","C88015","20110401","","","","","","0","","D","","",""
"C88016001","DORE ROAD SURGERY","Y63","Q72","137 DORE ROAD","","","SHEFFIELD","SOUTH YORKSHIRE","S17 3NE","20040401","","","","C88016","20040401","","01142350933","","","","0","","D","","",""
"C88021001","TRAFALGAR HOUSE MEDICAL","Y63","Q72","45 HALIFAX ROAD","","","SHEFFIELD","SOUTH YORKSHIRE","S6 1LA","20040401","","","","C88021","20040401","","0114 2343175","","","","0","","D","","",""
"C88023001","BEIGHTON HEALTH CENTRE (BRANCH)","Y63","Q72","QUEENS ROAD","BEIGHTON","","SHEFFIELD","SOUTH YORKSHIRE","S20 1BJ","20061001","","","","C88023","20061001","","","","","","0","","D","","",""
"C88026001","BLACKSTOCK ROAD SURGERY","Y63","Q72","29 BLACKSTOCK ROAD","","","SHEFFIELD","SOUTH YORKSHIRE","S14 1AB","20040401","","","","C88026","20040401","","0114 2585077","","","","0","","D","","",""
"C88028001","LODGE MOOR SURGERY","Y63","Q72","14 BLACKBROOK ROAD","","","SHEFFIELD","SOUTH YORKSHIRE","S10 4LP","20040401","","","","C88028","20040401","","0114 2309391","","","","0","","D","","",""
"C88031001","ECCLESALL MEDICAL CENTRE","Y63","Q72","334 MILLHOUSES LANE","","","SHEFFIELD","SOUTH YORKSHIRE","S11 9JD","20040401","","","","C88031","20040401","","0114 2352113","","","","0","","D","","",""
"C88036001","FITZALAN SURGERY","Y63","Q72","1 FITZALAN ROAD","","","SHEFFIELD","SOUTH YORKSHIRE","S13 9AW","20071001","","","","C88036","20071001","","","","","","0","","D","","",""
"C88037001","SHOREHAM STREET SURGERY","Y63","Q72","251 SHOREHAM STREET","","","SHEFFIELD","SOUTH YORKSHIRE","S1 4SS","20040401","","","","C88037","20040401","","0114 2721717","","","","0","","D","","",""
"C88037002","YORK ROAD SURGERY","Y63","Q72","2 YORK ROAD","DARNALL","","SHEFFIELD","SOUTH YORKSHIRE","S9 5DH","20140401","","","","C88037","20140401","","","","","","0","","D","","",""
"C88038001","THE MATHEWS PRACTICE WHITE LANE","Y63","Q72","203 WHITE LANE","","","SHEFFIELD","SOUTH YORKSHIRE","S12 3GG","20040401","","","","C88038","20040401","","0114 2398125","","","","0","","D","","",""
"C88039001","MARGETSON SURGERY","Y63","Q72","1 REMINGTON AVENUE","","","SHEFFIELD","SOUTH YORKSHIRE","S5 9PA","20040401","","","","C88039","20040401","","0114 2322803","","","","0","","D","","",""
"C88043001","MIDDLEWOOD MEDICAL CENTRE","Y63","Q72","MIDDLEWOOD MEDICAL CENTRE","621 MIDDLEWOOD ROAD","","SHEFFIELD","SOUTH YORKSHIRE","S6 4TT","20040401","","","","C88043","20040401","","0114 2335620","","","","0","","D","","",""
"C88045001","DEER PARK SURGERY","Y63","Q72","3 DEER PARK CLOSE","","","SHEFFIELD","SOUTH YORKSHIRE","S6 5NA","20040401","","","","C88045","20040401","","0114 2349662","","","","0","","D","","",""
"C88048001","HERRIES ROAD SURGERY","Y63","Q72","HERRIES ROAD SURGERY","450 HERRIES ROAD","","SHEFFIELD","SOUTH YORKSHIRE","S5 8TL","20040401","","","","C88048","20040401","","0114 2326478","","","","0","","D","","",""
"C88048002","CORNERSTONE BUILDING","Y63","Q72","1-3 BURNGREAVE ROAD","","","SHEFFIELD","SOUTH YORKSHIRE","S3 9DA","20180401","","","","C88048","20180401","","","","","","0","","D","","",""
"C88049001","ECCLESFIELD ROAD SURGERY","Y63","Q72","ECCLESFIELD ROAD SURGERY","11 ECCLESFIELD ROAD","CHAPELTOWN","SHEFFIELD","SOUTH YORKSHIRE","S35 1TD","20040401","","","","C88049","20040401","","0114 2457593","","","","0","","D","","",""
"C88054001","WADSLEY BRIDGE MEDICAL CENTRE","Y63","Q72","103 HALIFAX ROAD","","","SHEFFIELD","SOUTH YORKSHIRE","S6 1LA","20040401","","","","C88054","20040401","","01142464385","","","","0","","D","","",""
"C88069003","CLOVER GROUP PRACTICE JORDANTHORPE","Y63","Q72","1 DYCHE CLOSE","","","SHEFFIELD","SOUTH YORKSHIRE","S8 8DJ","20110401","","","","C88069","20110401","","","","","","0","","D","","",""
"C88069004","CLOVER GROUP PRACTICE MULBERRY","Y63","Q72","1 MULBERRY STREET","","","SHEFFIELD","SOUTH YORKSHIRE","S1 2PJ","20110401","","","","C88069","20110401","","","","","","0","","D","","",""
"C88069005","CLOVER GROUP PRACTICE HIGHBURY","Y63","Q72","HIGHGATE","TINSLEY","","SHEFFIELD","SOUTH YORKSHIRE","S9 1WN","20140401","","","","C88069","20140401","","","","","","0","","D","","",""
"C88070001","MELROSE SURGERY","Y63","Q72","MELROSE SURGERY","131 BURNGREAVE ROAD","","SHEFFIELD","SOUTH YORKSHIRE","S3 9DG","20040401","","","","C88070","20040401","","0114 2723715","","","","0","","D","","",""
"C88076001","HANOVER MEDICAL CENTRE","Y63","Q72","WILLIAM STREET","","","SHEFFIELD","SOUTH YORKSHIRE","S10 2EB","20040401","","","","C88076","20040401","","0114 2760813","","","","0","","D","","",""
"C88084001","RICHMOND ROAD SURGERY","Y63","Q72","400 RICHMOND ROAD","","","SHEFFIELD","SOUTH YORKSHIRE","S13 8LZ","20040401","","","","C88084","20040401","","0114 2399803","","","","0","","D","","",""
"C88087002","MANOR TOP MEDICAL CENTRE","Y63","Q72","ROSEHEARTYS","RIDGEWAY ROAD","","SHEFFIELD","SOUTH YORKSHIRE","S12 2SS","20160401","","","","C88087","20160401","","0114 2657050","","","","0","","D","","",""
"C88090001","PARK HEALTH CENTRE","Y63","Q72","190 DUKE STREET","","","SHEFFIELD","SOUTH YORKSHIRE","S2 5QQ","20180401","","","","C88090","20180401","","","","","","0","","D","","",""
"C88090002","PARK HEALTH CENTRE","Y63","Q72","190 DUKE STREET","","","SHEFFIELD","SOUTH YORKSHIRE","S2 5QQ","20181001","20190531","","","C88090","20181001","20190531","","","","","0","","D","","",""
"D81002001","GIRTON","Y61","Q79","1A PEPYS WAY","GIRTON","","CAMBRIDGE","CAMBRIDGESHIRE","CB3 0PA","20040401","","","","D81002","20040401","","01223 277449","","","","0","","G","","",""
"D81004001","BRAMPTON SURGERY","Y61","Q79","MILLER LANE","BRAMPTON","","HUNTINGDON","CAMBRIDGESHIRE","PE28 4RU","20040401","","","","D81004","20040401","","","","","","0","","G","","",""
"D81005002","NEWNHAM WALK SURGERY AT BOOTS CAMBRIDGE","Y61","Q79","28 PETTY CURY","","","CAMBRIDGE","CAMBRIDGESHIRE","CB2 3ND","20120401","","","","D81005","20120401","","","","","","0","","G","","",""
"D81012001","FULBOURN HEALTH CENTRE","Y61","Q79","HAGGIS GAP","FULBOURN","","CAMBRIDGE","CAMBRIDGESHIRE","CB21 5HD","20040401","","","","D81012","20040401","","01223 880216","","","","0","","G","","",""
"D81013001","TRUMPINGTON","Y61","Q79","THE SURGERY","17 BEVERELY WAY","TRUMPINGTON","CAMBRIDGE","CAMBRIDGESHIRE","CB2 9JS","20040401","","","","D81013","20040401","","01223 845185","","","","0","","G","","",""
"D81013003","TRUMPINGTON MEDICAL PRACTICE AT CLAY FARM","Y61","Q79","THE CLAY FARM CENTRE, HOBSON SQUARE","HOBSON AVENUE","TRUMPINGTON","CAMBRIDGE","CAMBRIDGESHIRE","CB2 9FN","20181001","","","","D81013","20181001","","","","","","0","","G","","",""
"D81017001","CHERRY HINTON","Y61","Q79","204 HIGH STREET","","","CAMBRIDGE","CAMBRIDGESHIRE","CB1 9JB","20040401","","","","D81017","20040401","","01223 414444","","","","0","","G","","",""
"D81022002","EYE SURGERY","Y61","Q79","LAUREL FARM HEALTH CENTRE","HIGH STREET","EYE","PETERBOROUGH","CAMBRIDGESHIRE","PE6 7UX","20040401","","","","D81022","20040401","","01733 222282","","","","0","","G","","",""
"D81022003","WESTGATE SURGERY","Y61","Q79","QUEENSGATE CENTRE","","","PETERBOROUGH","CAMBRIDGESHIRE","PE1 1NW","20180401","","","","D81022","20180401","","","","","","0","","G","","",""
"D81022004","HUNTLEY GROVE PRACTICE","Y61","Q79","THOMAS WALKER MEDICAL CENTRE","PRINCES STREET","","PETERBOROUGH","CAMBRIDGESHIRE","PE1 2TW","20180401","","","","D81022","20180401","","","","","","0","","G","","",""
"D81022005","NENE VALLEY MEDICAL PRACTICE","Y61","Q79","CLAYTON","ORTON GOLDHAY","","PETERBOROUGH","CAMBRIDGESHIRE","PE2 5GP","20181001","","","","D81022","20181001","","","","","","0","","G","","",""
"D81022006","MINSTER MEDICAL PRACTICE","Y61","Q79","87-89 PRINCES STREET","","","PETERBOROUGH","CAMBRIDGESHIRE","PE1 2QP","20181001","","","","D81022","20181001","","","","","","0","","G","","",""
"D81022007","JENNER MEDICAL PRACTICE","Y61","Q79","TURNERS LANE","WHITTLESEY","","PETERBOROUGH","CAMBRIDGESHIRE","PE7 1EJ","20181001","","","","D81022","20181001","","","","","","0","","G","","",""
"D81022008","HODGSON SURGERY","Y61","Q79","HODGSON AVENUE","","","PETERBOROUGH","CAMBRIDGESHIRE","PE4 5EG","20181001","","","","D81022","20181001","","","","","","0","","G","","",""
"D81022009","PARK MEDICAL PRACTICE","Y61","Q79","164 PARK ROAD","","","PETERBOROUGH","CAMBRIDGESHIRE","PE1 2UF","20181001","","","","D81022","20181001","","","","","","0","","G","","",""
"D81022010","BRETTON MEDICAL PRACTICE","Y61","Q79","RIGHTWELL","BRETTON","","PETERBOROUGH","","PE3 8DT","20190401","","","","D81022","20190401","","","","","","0","","G","","",""
"D81022011","THOMAS WALKER","Y61","Q79","PRINCES STREET","","","PETERBOROUGH","","PE1 2QP","20190401","","","","D81022","20190401","","","","","","0","","G","","",""
"D81023002","WERRINGTON HEALTH CENTRE","Y61","Q79","SKATERS WAY","WERRINGTON","","PETERBOROUGH","CAMBRIDGESHIRE","PE4 6NB","20040401","","","","D81023","20040401","","01733 578231","","","","0","","G","","",""
"D81024001","405A FULBRIDGE ROAD","Y61","Q79","405A FULBRIDGE ROAD","FULBRIDGE ROAD","","PETERBOROUGH","CAMBRIDGESHIRE","PE4 6SE","20040401","","","","D81024","20040401","","","","","","0","","G","","",""
"D81025001","BROOKFIELDS HEALTH CENTRE","Y61","Q79","SEYMOUR STREET","","","CAMBRIDGE","CAMBRIDGESHIRE","CB1 3DQ","20040401","","","","D81025","20040401","","01223 723160","","","","0","","G","","",""
"D81026001","CHURCH STREET WERRINGTON","Y61","Q79","2A CHURCH STREET","WERRINGTON","","PETERBOROUGH","CAMBRIDGESHIRE","PE4 6QB","20040401","","","","D81026","20040401","","01733 571110","","","","0","","G","","",""
"D81028001","COTTENHAM","Y61","Q79","42 TELEGRAPH STREETR","","","COTTENHAM","CAMBRIDGESHIRE","CB24 8QU","20040401","","","","D81028","20040401","","01954 251180","","","","0","","G","","",""
"D81034001","ST MARY'S STREET BRANCH","Y61","Q79","70/80 ST MARY'S STREET","","","ELY","CAMBRIDGESHIRE","CB7 4HH","20121001","","","","D81034","20121001","","","","","","0","","G","","",""
"D81035001","LITTLE EVERSDEN","Y61","Q79","THE NEW SURGERY","33 HARLTON ROAD","","LITTLE EVERSDEN","CAMBRIDGESHIRE","CB23 1HB","20040401","","","","D81035","20040401","","01223 262579","","","","0","","G","","",""
"D81040001","BLUNTISHAM BRANCH (SOMERSHAM)","Y61","Q79","THE WALNUT TREES","38 HIGH STREET","","BLUNTISHAM","CAMBRIDGESHIRE","PE28 3LA","20040401","","","","D81040","20040401","","","","","","0","","G","","",""
"D81040002","EARITH BRANCH (SOMERSHAM)","Y61","Q79","APPLETREE SURGERY","CHAPPLE ROAD","","EARITH","CAMBRIDGESHIRE","PE28 3PU","20040401","","","","D81040","20040401","","","","","","0","","G","","",""
"D81043002","GRANTA MEDICAL PRACTICES - LINTON","Y61","Q79","LINTON HEALTH CENTRE","COLES LANE","LINTON","CAMBRIDGE","CAMBRIDGESHIRE","CB21 4JS","20161001","","","","D81043","20161001","","","","","","0","","G","","",""
"D81043003","GRANTA MEDICAL PRACTICES - BARLEY","Y61","Q79","HIGH STREET","BARLEY","","ROYSTON","HERTFORDSHIRE","SG8 8HY","20161001","","","","D81043","20161001","","","","","","0","","G","","",""
"D81043004","GRANTA MEDICAL PRACTICE - MARKET HILL, SURGERY","Y61","Q79","MARKET HILL","","","ROYSTON","HERTFORDSHIRE","SG8 9JN","20161001","","","","D81043","20161001","","","","","","0","","G","","",""
"D81043005","GRANTA MEDICAL PRACTICES - SHELFORD","Y61","Q79","ASHEN GREEN","GREAT SHELFORD","","CAMBRIDGE","CAMBRIDGESHIRE","CB22 5FY","20181001","","","","D81043","20181001","","","","","","0","","G","","",""
"D81045001","THE SURGERY","Y61","Q79","40 HIGH STREET","LITTLE PAXTON","","ST. NEOTS","CAMBRIDGESHIRE","PE19 6EY","20080131","","","","D81045","20080131","","","","","","0","","G","","",""
"D81046001","STANGROUND","Y61","Q79","STANGROUND SURGERY","WHITTLESEY ROAD","STANGROUND","PETERBORUGH","CAMBRIDGESHIRE","PE2 8RB","20040401","","","","D81046","20040401","","01733 568569","","","","0","","G","","",""
"D81047001","SPRING LANE SURGERY","Y61","Q79","SPRING LANE","BASSINGBOURN","","ROYSTON","HERTFORDSHIRE","SG8 5HZ","20040401","","","","D81047","20040401","","01763 241424","","","","0","","G","","",""
"D81050001","GODMANCHESTER","Y61","Q79","ROMAN GATE SURGERY","PINFOLD LANE","GODMANCHESTER","HUNTINGDON","CAMBRIDGESHIRE","PE29 2JH","20040401","","","","D81050","20040401","","01480 455331","","","","0","","G","","",""
"D81054001","ANGLIA POLYTECHNIC UNIVERSITY","Y61","Q79","THE MEDICAL CENTRE","RUSKIN LOUNGE","EAST ROAD","CAMBRIDGE","CAMBRIDGESHIRE","CB1 1PT","20040401","","","","D81054","20040401","","01223 363271","","","","0","","G","","",""
"D81056001","STAFF HEALTH CENTRE - BRANCH OF PETERSFIELD MEDICAL PRACTICE","Y61","Q79","DUXFORD HOUSE","ADRIAN WAY","ADDENBROOKES HOSPITAL","CAMBRIDGE","CAMBRIDGESHIRE","CB2 0SE","20141001","","","","D81056","20141001","","","","","","0","","G","","",""
"D81057001","DUMBELTON MEDICAL CENTRE","Y61","Q79","BARFORD ROAD","CHAPMAN WAY","","ST.NEOTS","CAMBRIDGESHIRE","PE19 2HD","20040401","","","","D81057","20040401","","01480 406677","","","","0","","G","","",""
"D81060001","MOAT HOUSE SURGERY RESOURCE CENTRE","Y61","Q79","3 POPES LANE","WARBOYS","","HUNTINGDON","","PE28 2RN","20190401","","","","D81060","20190401","","","","","","0","","G","","",""
"D81062001","STRETHAM","Y61","Q79","1 CHAPEL STREET","","","STRETHAM","CAMBRIDGESHIRE","CB6 3JG","20040401","","","","D81062","20040401","","","","","","0","","G","","",""
"D81065001","WELLAND","Y61","Q79","14 CHURCH WALK","","","PETERBOROUGH","CAMBRIDGESHIRE","PE1 2TP","20040401","","","","D81065","20040401","","01733 567033","","","","0","","G","","",""
"D81071002","WIMBLINGTON SURGERY","Y55","Q79","NORTH WITCHFORD LODGE","WIMBLINGTON","","MARCH","CAMBRIDGESHIRE","PE15 0PT","20040401","20180930","","","D81071","20040401","20180930","","","","","0","","G","","",""
"D81074002","FENSTANTON SURGERY","Y55","Q79","7E HIGH STREET","FENSTANTON","","HUNTINGDON","CAMBRIDGESHIRE","PE28 9LQ","20141001","20190331","","","D81074","20141001","20190331","","","","","0","","G","","",""
"D81084002","LONGSTANTON BRANCH SURGERY","Y61","Q79","THE COMMUNITY CENTRE","MAGDALENE CLOSE","LONGSTANTON","CAMBRIDGE","CAMBRIDGESHIRE","CB24 3EG","20050401","","","","D81084","20050401","","","","","","0","","G","","",""
"D81606001","RIVERPORT MEDICAL PRACTICE - PARKHALL SITE","Y61","Q79","2C PARKHALL ROAD","SOMERSHAM","","HUNTINGDON","","PE28 3EU","20190401","","","","D81606","20190401","","","","","","0","","G","","",""
"D81606002","RIVERPORT MEDICAL PRACTICE - NORTHCOTE SITE","Y61","Q79","NORTHCOTE HOUSE SURGERY","8 BROAD LEAS","","ST. IVES","CAMBRIDGESHIRE","PE27 5PT","20181001","","","","D81606","20181001","","","","","","0","","G","","",""
"D81606003","RIVERPORT MEDICAL PRACTICE - FENSTANTON SITE","Y61","Q79","7E HIGH STREET","FENSTANTON","","HUNTINGDON","","PE28 9LQ","20190401","","","","D81606","20190401","","","","","","0","","G","","",""
"D81611001","FENLAND GROUP PRACTICE - DODDINGTON","Y61","Q79","11D BENWICK ROAD","DODDINGTON","","MARCH","CAMBRIDGESHIRE","PE15 0TG","20170401","","","","D81611","20170401","","","","","","0","","G","","",""
"D81611002","FENLAND GROUP PRACTICE - WIMBLINGTON","Y61","Q79","NORTH WITCHFORD LODGE","WIMBLINGTON","","MARCH","CAMBRIDGESHIRE","PE15 0PT","20170401","","","","D81611","20170401","","","","","","0","","G","","",""
"D81611003","RAINBOW SURGERY","Y61","Q79","1 STOCKING FEN ROAD","RAMSEY","","HUNTINGDON","CAMBRIDGESHIRE","PE26 1SA","20180401","","","","D81611","20180401","","","","","","0","","G","","",""
"D81618001","NEWBOROUGH PRIMARY CARE CENTRE","Y61","Q79","VILLAGE HALL","GUNTONS ROAD","NEWBOROUGH","PETERBOROUGH","CAMBRIDGESHIRE","PE6 7QW","20080610","","","","D81618","20080610","","","","","","0","","G","","",""
"D81618002","PARNWELL SURGERY","Y61","Q79","SALTERSGATE","PARNWELL","","PETERBOROUGH","CAMBRIDGESHIRE","PE1 4YL","20161001","","","","D81618","20161001","","","","","","0","","G","","",""
"D81624001","BURGHLEY ROAD","Y61","Q79","94 BURGHLEY ROAD","","","PETERBOROUGH","CAMBRIDGESHIRE","PE1 2QE","20040401","","","","D81624","20040401","","01733 346085","","","","0","","G","","",""
"D82001001","BLAKENEY SURGERY","Y61","Q79","QUEENS CLOSE","LANGHAM ROAD","BLAKENEY","HOLT","NORFOLK","NR25 7PQ","20040401","","","","D82001","20040401","","","","","","0","","G","","",""
"D82001002","MELTON CONSTABLE SURGERY","Y61","Q79","GROVE ROAD","","","MELTON CONSTABLE","NORFOLK","NR24 2DE","20040401","","","","D82001","20040401","","","","","","0","","G","","",""
"D82003002","HOPTON MEDICAL CENTRE","Y61","Q79","STATION ROAD","HOPTON","","GREAT YARMOUTH","NORFOLK","NR31 9BE","20181001","","","","D82003","20181001","","","","","","0","","G","","",""
"D82003004","GORLESTON MEDICAL CENTRE","Y61","Q79","MAGDALEN WAY","GORLESTON","","GREAT YARMOUTH","NORFOLK","NR31 7BP","20181001","","","","D82003","20181001","","","","","","0","","G","","",""
"D82007001","CAISTER HEALTH CENTRE","Y61","Q79","WEST ROAD","CAISTER-ON-SEA","","GREAT YARMOUTH","NORFOLK","NR30 5AQ","20140401","","","","D82007","20140401","","","","","","0","","G","","",""
"D82007002","LIGHTHOUSE MEDICAL CENTRE","Y61","Q79","HOWARD STREET SOUTH","","","GREAT YARMOUTH","NORFOLK","NR30 2PT","20160401","","","","D82007","20160401","","","","","","0","","G","","",""
"D82011001","DR CLARIDGE & PARTNERS","Y61","Q79","GURNEY SURGERY","101-103 MAGDALEN STREET","","NORWICH","NORFOLK","NR3 1LN","20040401","","","","D82011","20040401","","01603 447766","","","","0","","G","","",""
"D82011003","THE TUCKSWOOD SURGERY","Y61","Q79","HALL ROAD","","","NORWICH","NORFOLK","NR4 6NE","20090401","","","","D82011","20090401","","","","","","0","","G","","",""
"D82017002","BOWTHORPE MEDICAL PRACTICE","Y61","Q79","BOWTHORPE MAIN CENTRE","WENDENE","","NORWICH","NORFOLK","NR5 9HA","20141001","","","","D82017","20141001","","","","","","0","","G","","",""
"D82019001","FALKLAND SURGERY","Y61","Q79","FALKLAND WAY","BRADWELL","","GREAT YARMOUTH","NORFOLK","NR31 8RW","20180401","","","","D82019","20180401","","","","","","0","","G","","",""
"D82025001","SALTHOUSE VILLAGE HALL","Y61","Q79","LOWER STREET","SALHOUSE","","NORWICH","NORFOLK","NR13 6RH","20180401","","","","D82025","20180401","","","","","","0","","G","","",""
"D82027001","SNETTISHAM SURGERY","Y61","Q79","THE SURGERY","COMMON ROAD","SNETTISHAM","KING'S LYNN","NORFOLK","PE31 7PE","20040401","","","","D82027","20040401","","01485 541206","","","","0","","G","","",""
"D82028001","STALHAM GREEN SURGERY","Y61","Q79","YARMOUTH ROAD","STALHAM","","NORWICH","NORFOLK","NR12 9PS","20040401","","","","D82028","20040401","","01692 580880","","","","0","","G","","",""
"D82029001","DR LEEMING & PARTNERS","Y61","Q79","THE SURGERY","20 NORWICH ROAD","HORSHAM ST FAITH","NORWICH","NORFOLK","NR10 3LB","20040401","","","","D82029","20040401","","01603 898235","","","","0","","G","","",""
"D82029002","HORSFORD MEDICAL CENTRE","Y61","Q79","205 HOLT ROAD","HORSFORD","","NORWICH","NORFOLK","NR10 3DX","20140401","","","","D82029","20140401","","01603 897766","","","","0","","G","","",""
"D82030002","REEPHAM SURGERY","Y61","Q79","SMUGGLERS LANE","REEPHAM","","NORWICH","NORFOLK","NR10 4QT","20141001","","","","D82030","20141001","","","","","","0","","G","","",""
"D82034001","DR OXLEY & PARTNERS","Y61","Q79","THE SURGERY","QUEENS SQUARE","ATTLEBOROUGH","NORWICH","NORFOLK","NR17 2AF","20040401","","","","D82034","20040401","","01953 453166","","","","0","","G","","",""
"D82036001","DR FOX & PARTNERS","Y61","Q79","MILLGATES SURGERY","MILL ROAD","HEMPNALL","NORWICH","NORFOLK","NR15 2LP","20040401","","","","D82036","20040401","","01508 499333","","","","0","","G","","",""
"D82037001","NEWTON FLOTMAN SURGERY","Y61","Q79","ST. MARYS CLOSE","NEWTON FLOTMAN","","NORWICH","NORFOLK","NR15 1AH","20130401","","","","D82037","20130401","","01508 470300","","","","0","","G","","",""
"D82039001","DR HUGHES & PARTNERS","Y61","Q79","THE SUGERY","THE STREET","LENWADE","NORWICH","NORFOLK","NR9 5SD","20040401","","","","D82039","20040401","","01603 871160","","","","0","","G","","",""
"D82040002","DR FINNEY & PARTNERS","Y61","Q79","BATES GREEN SURGERY","8A BATES GREEN","","NORWICH","NORFOLK","NR5 8YT","20040401","","","","D82040","20040401","","01603 749921","","","","0","","G","","",""
"D82040003","ADELAIDE STREET HEALTH CENTRE","Y61","Q79","ADELAIDE STREET","","","NORWICH","NORFOLK","NR2 4JL","20141001","","","","D82040","20141001","","","","","","0","","G","","",""
"D82041001","THETFORD HEALTHY LIVING CENTRE","Y61","Q79","CROXTON ROAD","","","THETFORD","NORFOLK","IP24 1JD","20140401","","","","D82041","20140401","","","","","","0","","G","","",""
"D82042001","DR LOCK & PARTNERS","Y61","Q79","THE SURGERY","MARKET STREET","EAST HARLING","NORWICH","NORFOLK","NR16 2AD","20040401","","","","D82042","20040401","","01953 717204","","","","0","","G","","",""
"D82042002","KENNINGHALL PRACTICE","Y61","Q79","QUIDENHAM ROAD","KENNINGHALL","","NORWICH","NORFOLK","NR16 2EF","20170401","","","","D82042","20170401","","","","","","0","","G","","",""
"D82044002","GAYTON ROAD HEALTH CENTRE","Y61","Q79","GAYTON ROAD","","","KING'S LYNN","NORFOLK","PE30 4DY","20130401","","","","D82044","20130401","","","","","","0","","G","","",""
"D82044003","THE HOLLIES SURGERY","Y61","Q79","DOWNHAM MARKET HEALTH CENTRE","PARADISE ROAD","","DOWNHAM MARKET","NORFOLK","PE38 9JE","20130401","","","","D82044","20130401","","","","","","0","","G","","",""
"D82044004","ST AUGUSTINE'S HEALTHY LIVING CENTRE","Y61","Q79","COLUMBIA WAY","","","KING'S LYNN","NORFOLK","PE30 2LB","20130401","","","","D82044","20130401","","","","","","0","","G","","",""
"D82044005","HUNSTANTON SURGERY","Y61","Q79","VALENTINE ROAD","","","HUNSTANTON","NORFOLK","PE36 5DN","20141001","","","","D82044","20141001","","","","","","0","","G","","",""
"D82044006","FAIRSTEAD SURGERY","Y61","Q79","CENTRE POINT","","","KING'S LYNN","NORFOLK","PE30 4SR","20141001","","","","D82044","20141001","","","","","","0","","G","","",""
"D82046001","DR LEFTLEY & PARTNERS","Y61","Q79","DICKLEBURGH SURGERY","RECTORY ROAD","DICKLEBURGH","DISS","NORFOLK","IP21 4NW","20040401","20190630","","","D82046","20040401","20190630","01379 676227","","","","0","","G","","",""
"D82048001","DR THOMPSON & PARTNERS","Y61","Q79","DUSSINDALE SURGERY","POUND LANE","THORPE ST ANDREW","NORWICH","NORFOLK","NR7 0SR","20040401","","","","D82048","20040401","","","","","","0","","G","","",""
"D82051002","ST NICHOLAS ENDOSCOPY UNIT","Y61","Q79","ST. NICHOLAS COURT","CHURCH LANE","DERSINGHAM","KING'S LYNN","NORFOLK","PE31 6GZ","20161001","","","","D82051","20161001","","","","","","0","","G","","",""
"D82053001","BACTON SURGERY","Y61","Q79","COAST ROAD","BACTON","","NORWICH","NORFOLK","NR12 0EW","20141001","","","","D82053","20141001","","","","","","0","","G","","",""
"D82054001","DR ACHESON & PARTNERS","Y61","Q79","CLEAVES DRIVE","","","WALSINGHAM","NORFOLK","NR22 6EQ","20040401","","","","D82054","20040401","","","","","","0","","G","","",""
"D82056001","SWANTON MORLEY PMS PRACTICE","Y61","Q79","LINCOLN HOUSE","DEREHAM ROAD","SWANTON MORLEY","DEREHAM","NORFOLK","NR20 4LT","20040401","","","","D82056","20040401","","01362 668215","","","","0","","G","","",""
"D82058001","HEMSBY MEDICAL CENTRE","Y61","Q79","1 KINGS COURT","HEMSBY","","GREAT YARMOUTH","NORFOLK","NR29 4EW","20170401","","","","D82058","20170401","","","","","","0","","G","","",""
"D82058002","MARTHAM HEALTH CENTRE","Y61","Q79","HEMSBY ROAD","MARTHAM","","GREAT YARMOUTH","NORFOLK","NR29 4QG","20170401","","","","D82058","20170401","","","","","","0","","G","","",""
"D82058003","NORTH CAISTER MEDICAL CENTRE","Y61","Q79","BRANFORD ROAD","CAISTER-ON-SEA","","GREAT YARMOUTH","NORFOLK","NR30 5NE","20170401","","","","D82058","20170401","","","","","","0","","G","","",""
"D82062001","DR MALPAS & PARTNERS","Y61","Q79","THE SURGERY","20 ST PETER'S WAY","SPIXWORTH","NORWICH","NORFOLK","NR10 3NS","20040401","","","","D82062","20040401","","01603 898583","","","","0","","G","","",""
"D82064002","THE HUMBLEYARD PRACTICE","Y61","Q79","THE SURGERY","GREAT MELTON ROAD","HETHERSETT","NORWICH","NORFOLK","NR9 3AB","20040401","","","","D82064","20040401","","01603 810250","","","","0","","G","","",""
"D82064003","THE HUMBLEYARD PRACTICE","Y61","Q79","THE COMMON","MULBARTON","","NORWICH","NORFOLK","NR14 8JG","20061001","","","","D82064","20061001","","","","","","0","","G","","",""
"D82065001","OAK FARM SURGERY","Y61","Q79","OAK FARM SURGERY","NORTH PICKENHAM ROAD","NECTON","SWAFFHAM","NORFOLK","PE37 8EF","20040401","","","","D82065","20040401","","","","","","0","","G","","",""
